SMILES1,SMILES2,cocrystal,mol1_top1_pos,mol1_top1_val,mol2_top1_pos,mol2_top1_val,mol1_top2_pos,mol1_top2_val,mol2_top2_pos,mol2_top2_val,mol1_top3_pos,mol1_top3_val,mol2_top3_pos,mol2_top3_val,mol1_top4_pos,mol1_top4_val,mol2_top4_pos,mol2_top4_val,mol1_top5_pos,mol1_top5_val,mol2_top5_pos,mol2_top5_val,mol1_top6_pos,mol1_top6_val,mol2_top6_pos,mol2_top6_val
c1ccc2c(c1)c1cccc3cccc2c13,Fc1c(F)c(F)c(Br)c(F)c1F,1,16.0,0.629023,3.0,0.498719,12.0,0.541792,7.0,0.39491,4.0,0.475937,11.0,0.374437,9.0,0.457666,6.0,0.172904,14.0,0.452444,10.0,0.140134,15.0,0.28783,None,None
CC1(C)C2CCC(C)(C2)C1=O,OC1(c2ccccc2c2ccccc12)c1ccccc1c1ccccc1C1(O)c2ccccc2c2ccccc12,1,10.0,0.584371,20.0,0.9843,2.0,0.41167,13.0,0.778721,7.0,0.385725,27.0,0.636768,5.0,0.355609,38.0,0.631953,4.0,0.299168,26.0,0.54524,3.0,0.265006,30.0,0.375455
C(CCC(=O)O)CC(=O)O,CCC(C(=O)N)N1CCCC1=O,0,3.0,-0.775428,1.0,-0.869681,5.0,-0.750566,4.0,-0.476149,4.0,-0.115336,9.0,-0.409089,10.0,-0.073895,6.0,-0.337167,8.0,-0.009431,11.0,-0.310429,None,None,None,None
C1CN(CCN1)c1ccccc1,N1c2ccccc2c2ccccc12,1,1.0,1.215488,10.0,0.842259,6.0,0.867333,4.0,0.707317,8.0,0.56403,3.0,0.676155,12.0,0.532102,5.0,0.322612,11.0,0.307388,12.0,0.138595,9.0,0.10071,9.0,0.101716
CC(CCC(N)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CCCc1ccccc1,1,23.0,0.718534,1.0,0.618121,3.0,0.608623,7.0,0.580561,6.0,0.603609,8.0,0.542984,27.0,0.570945,2.0,0.448057,12.0,0.491106,6.0,0.413701,9.0,0.437192,None,None
c1cc(ccn1)C=Cc1ccncc1,CC(=O)c1c(O)cc(O)cc1O,1,4.0,0.922767,1.0,0.778065,9.0,0.766534,5.0,0.371897,12.0,0.476061,7.0,0.064649,1.0,0.404949,None,None,3.0,0.359199,None,None,6.0,0.268834,None,None
c1ccc(cc1)C#Cc1ccnc(c1)c1cc(ccn1)C#Cc1ccccc1,Fc1c(F)c(F)c(F)c(F)c1F,1,12.0,1.359684,5.0,0.628282,24.0,0.667339,9.0,0.536079,10.0,0.56219,1.0,0.203156,3.0,0.343889,None,None,22.0,0.302705,None,None,2.0,0.284388,None,None
N#Cc1ccncc1,Oc1c(F)c(F)c(Br)c(F)c1F,1,3.0,0.730768,5.0,0.753263,5.0,0.615131,9.0,0.706891,4.0,0.515253,1.0,0.482617,7.0,0.360049,6.0,0.27099,None,None,10.0,0.210608,None,None,11.0,0.197731
NC(=O)c1ccncc1,OC(=O)c1cccc(F)c1,1,6.0,0.807164,9.0,0.75022,1.0,0.366907,6.0,0.441182,4.0,0.360738,7.0,0.176187,8.0,0.339904,10.0,0.134344,7.0,0.078222,None,None,None,None,None,None
CC(=O)OC(C)(C)C,CC1(C)CC#CCNC(=O)C(C)(C)CC#CCNC(=O)C(C)(C)CC#CCNC1=O,1,6.0,0.855759,10.0,0.931915,5.0,0.730717,21.0,0.820867,1.0,0.270636,27.0,0.662394,2.0,0.250601,24.0,0.587133,7.0,0.02284,19.0,0.451174,None,None,29.0,0.40012
c1cc(ccn1)c1ccncc1,OC1=CC(=O)c2ccccc2C1=O,1,9.0,0.616842,9.0,0.689081,6.0,0.615878,1.0,0.459975,1.0,0.61152,2.0,0.447178,5.0,0.463821,10.0,0.398619,4.0,0.408737,13.0,0.389949,3.0,0.156277,7.0,0.291762
[O-][n+]1ccc(cc1)c1cc[n+]([O-])cc1,CC(C)c1cccc(C(C)C)c1O,1,13.0,0.642871,2.0,0.853825,4.0,0.442481,6.0,0.379578,8.0,0.333634,10.0,0.327586,12.0,0.240176,13.0,0.218852,9.0,0.028135,7.0,0.175021,2.0,0.002179,4.0,0.137321
NC(=O)c1cccnc1,OC(=O)c1ccc(F)cc1,1,5.0,0.893424,6.0,0.86489,4.0,0.780842,4.0,0.396251,1.0,0.644801,9.0,0.338262,7.0,0.371999,10.0,0.062544,9.0,0.293147,None,None,2.0,0.240481,None,None
FC(F)(F)C1(OC(=O)Nc2ccc(Cl)cc12)C#CC1CC1,OC(=O)C1CCCN1,1,21.0,0.340611,8.0,0.831272,3.0,0.243899,5.0,0.600719,2.0,0.196639,6.0,0.447589,11.0,0.165499,3.0,0.406216,10.0,0.115551,7.0,0.180225,20.0,0.088,1.0,0.058916
O=C1CCC=C1,OC(c1ccccc1)(c1ccccc1)c1cccc(c1)c1cccc(c1)C(O)(c1ccccc1)c1ccccc1,1,4.0,0.448288,8.0,0.847662,1.0,0.37705,36.0,0.836722,None,None,17.0,0.804376,None,None,24.0,0.621599,None,None,3.0,0.577102,None,None,21.0,0.546125
c1cc(ccn1)N=Nc1ccncc1,OC(=O)C=CC(O)=O,1,11.0,1.050305,1.0,0.766754,10.0,0.877854,8.0,0.661903,2.0,0.801066,3.0,0.289898,5.0,0.569537,5.0,0.205597,6.0,0.258932,6.0,0.168651,4.0,0.118101,4.0,0.144874
C1=CC(=CC(=C1)N)C(=O)O,C1CC(=O)NC1,0,7.0,-0.959602,2.0,-0.246357,9.0,-0.591226,None,None,8.0,-0.582588,None,None,1.0,-0.443256,None,None,3.0,-0.31533,None,None,2.0,-0.130239,None,None
c1ccc2ncc(cc2c1)C#CC#Cc1cnc2ccccc2c1,IC(I)=C(I)I,1,17.0,0.769371,1.0,0.552455,12.0,0.74638,3.0,0.467705,5.0,0.549778,5.0,0.432659,14.0,0.504858,6.0,0.121396,11.0,0.266504,4.0,0.053417,15.0,0.132745,None,None
c1ccc(cc1)C#CC(C#Cc1ccccc1)=C(C#Cc1ccccc1)C#Cc1ccccc1,O=C1c2cc(ccc2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O,1,19.0,1.077742,2.0,1.315253,18.0,0.822427,18.0,0.801513,5.0,0.820544,17.0,0.722525,25.0,0.815074,11.0,0.671561,12.0,0.646907,15.0,0.230884,34.0,0.632298,10.0,0.168919
NC(=O)c1ccncc1,NC(=O)CCC(O)=O,1,1.0,0.826707,3.0,0.867446,3.0,0.662039,1.0,0.307903,8.0,0.617993,2.0,0.069294,5.0,0.588871,None,None,7.0,0.059786,None,None,4.0,0.020208,None,None
c1ccc2nc3ccccc3nc2c1,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,1,11.0,0.918536,8.0,0.813114,12.0,0.82895,12.0,0.65008,14.0,0.579226,3.0,0.579895,6.0,0.226317,13.0,0.291644,3.0,0.121824,2.0,0.290747,7.0,0.087156,4.0,0.052115
[O-][n+]1ccc(cc1)c1ccccc1,IN1C(=O)c2ccccc2S1(=O)=O,1,12.0,0.796701,6.0,1.001474,7.0,0.429934,12.0,0.944597,6.0,0.222474,11.0,0.707178,3.0,0.216874,8.0,0.499526,1.0,0.161937,3.0,0.136424,4.0,0.019136,13.0,0.078515
CN(C)c1ccc(cc1)N=Nc1c(F)c(F)c(I)c(F)c1F,COc1ccc(cc1)C=Cc1ccncc1,1,9.0,0.697221,1.0,1.184518,20.0,0.636098,16.0,0.621128,21.0,0.629213,10.0,0.593597,7.0,0.564105,15.0,0.402654,5.0,0.405485,2.0,0.277197,4.0,0.378523,3.0,0.216917
c1ccc2nc3ccccc3nc2c1,Oc1cc(O)c2C(=O)C(=C(Oc2c1)c1ccc(O)c(O)c1)O,1,14.0,0.892186,21.0,1.086686,4.0,0.581656,6.0,0.931886,11.0,0.473335,14.0,0.349745,6.0,0.22605,5.0,0.288297,7.0,0.180536,20.0,0.205896,5.0,0.129447,22.0,0.139307
CN1C=NC2=C1C(=O)N(C)C(=O)N2C,OC(=O)c1ccc(C(O)=O)c(c1)C(O)=O,1,4.0,0.703184,11.0,1.191242,7.0,0.607982,5.0,0.733786,2.0,0.474461,2.0,0.720125,None,None,4.0,0.695353,None,None,13.0,0.630021,None,None,10.0,0.440184
C(C(=CC(=O)O)C(=O)O)C(=O)O,C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-],0,1.0,-0.579897,7.0,-0.963326,3.0,-0.361024,6.0,-0.644554,12.0,-0.30542,8.0,-0.253816,10.0,-0.235847,3.0,-0.145506,5.0,-0.179445,4.0,-0.095704,7.0,-0.051599,9.0,-0.04391
C1COCCOCCNCCOCCOCCN1,Oc1ccc2ccc(O)cc2c1,1,8.0,1.559449,12.0,1.324371,15.0,0.854753,5.0,0.89938,1.0,0.713897,3.0,0.656545,14.0,0.514593,4.0,0.534021,12.0,0.501053,8.0,0.409513,16.0,0.461559,2.0,0.233709
CN1C(=O)N(C)C2=C(NC=N2)C1=O,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)N(=O)=O,1,5.0,1.084787,19.0,0.845816,8.0,0.618325,1.0,0.777044,2.0,0.456004,10.0,0.68264,3.0,0.378857,7.0,0.517712,1.0,0.251857,16.0,0.433918,6.0,0.210849,8.0,0.406429
C1=CC=C2C=C(C=CC2=C1)N,CC1=CC(=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],0,3.0,-1.130922,8.0,-0.508401,4.0,-0.998196,6.0,-0.455518,7.0,-0.510517,10.0,-0.360296,2.0,-0.428628,None,None,8.0,-0.338981,None,None,10.0,-0.264646,None,None
CN(C)CCN(N=Nc1ccc(cc1)C#N)N=Nc1ccc(cc1)C#N,N#Cc1ccc(NN=Nc2ccc(cc2)C#N)cc1,1,1.0,0.585738,7.0,1.451481,17.0,0.260958,12.0,0.931809,25.0,0.245085,16.0,0.840521,9.0,0.203294,5.0,0.629414,2.0,0.201169,14.0,0.421687,26.0,0.135031,11.0,0.300928
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,NC(N)=NS(=O)(=O)c1ccc(N)cc1,1,16.0,0.929742,12.0,0.695475,25.0,0.808635,4.0,0.45526,26.0,0.45464,3.0,0.423976,22.0,0.412674,1.0,0.352587,20.0,0.371009,14.0,0.227352,12.0,0.324864,None,None
C1=CC(=CN=C1)C(=O)O,COC1=CC=C(C=C1)C(=O)O,0,5.0,-0.603932,8.0,-0.457672,4.0,-0.538433,5.0,-0.40388,8.0,-0.184223,9.0,-0.255242,7.0,-0.138645,1.0,-0.113367,None,None,2.0,-0.076011,None,None,6.0,-0.036487
C1CNCCN1,Oc1ccc2cc(Br)ccc2c1,1,2.0,0.652609,8.0,1.139486,1.0,0.43084,6.0,0.389126,6.0,0.395197,2.0,0.340836,4.0,0.041769,3.0,0.121994,3.0,0.030705,5.0,0.082238,None,None,12.0,0.059998
COC1=CC=CC2=NC(=C(N12)c1ccc(F)c(C)c1)C(=O)N(CCN(C)C)C1CS(=O)(=O)c2c1ccc(c2C#N)C(F)(F)F,Oc1ccc(O)cc1,1,15.0,0.787543,2.0,0.665944,29.0,0.69661,7.0,0.586436,19.0,0.684561,1.0,0.583678,27.0,0.579686,6.0,0.363443,20.0,0.535066,8.0,0.211589,2.0,0.514537,4.0,0.110562
C[N+]1(CCOCC1)CC(=O)[O-],OC(=O)c1ccc(O)cc1,1,7.0,0.689256,10.0,0.789141,6.0,0.536959,3.0,0.60733,9.0,0.311802,6.0,0.525791,3.0,0.211524,1.0,0.381785,None,None,4.0,0.344045,None,None,7.0,0.220018
CCCCCCCCOc1ccc(cc1)C=Cc1ccncc1,Oc1c(F)ccc(F)c1F,1,21.0,0.51307,5.0,0.535322,11.0,0.401586,10.0,0.33858,14.0,0.394426,4.0,0.295143,1.0,0.388649,7.0,0.279194,15.0,0.271383,6.0,0.23098,16.0,0.254882,2.0,0.20293
COC(C(OC)C(=O)N(C1CCCCC1)C1CCCCC1)C(=O)N(C1CCCCC1)C1CCCCC1,Oc1ccc2c3ccccc3C3(c4ccccc4c4ccc(O)cc34)c2c1,1,32.0,1.529097,15.0,0.870447,22.0,0.892738,14.0,0.744834,27.0,0.744247,21.0,0.709712,21.0,0.581795,27.0,0.6053,2.0,0.520582,13.0,0.537532,8.0,0.484446,6.0,0.431785
NS(=O)(=O)c1ccc(Br)cc1,O=C1CCCCCN1,1,10.0,0.824418,4.0,0.480593,11.0,0.321378,2.0,0.330901,8.0,0.074093,1.0,0.201446,9.0,0.047126,8.0,0.196018,None,None,None,None,None,None,None,None
C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,C1=CC=C(C(=C1)C(=O)O)O,0,6.0,-0.831725,6.0,-1.214942,4.0,-0.655418,2.0,-0.689891,None,None,5.0,-0.302092,None,None,4.0,-0.219116,None,None,3.0,-0.197917,None,None,7.0,-0.130074
C(CCC(=O)O)CC(=O)O,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,0,6.0,-0.992167,14.0,-1.100809,8.0,-0.977308,6.0,-0.766398,4.0,-0.554168,4.0,-0.722459,1.0,-0.494512,16.0,-0.604275,5.0,-0.068701,23.0,-0.382917,None,None,7.0,-0.367869
CC1=CC(=O)C2CC1C2(C)C,Cc1ccccc1C(O)(C1OC(C)(C)OC1C(O)(c1ccccc1C)c1ccccc1C)c1ccccc1C,1,1.0,0.532839,12.0,0.81874,6.0,0.377249,7.0,0.740308,9.0,0.358921,17.0,0.658862,11.0,0.262459,19.0,0.607409,None,None,24.0,0.551401,None,None,8.0,0.443041
c1cc2ccc3cccc4ccc(c1)c2c34,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl,1,3.0,0.746013,10.0,0.5662,5.0,0.739598,6.0,0.520939,12.0,0.711614,5.0,0.469104,9.0,0.681731,11.0,0.390313,13.0,0.607861,3.0,0.350229,2.0,0.459993,7.0,0.163261
CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,CCN1C(=Nc2c(N)ncnc12)Br,1,8.0,1.343115,11.0,0.49155,9.0,0.61511,4.0,0.473047,7.0,0.588053,7.0,0.43858,14.0,0.557082,6.0,0.401973,15.0,0.528313,3.0,0.277534,3.0,0.421267,9.0,0.231063
c1cc(ccn1)c1ccncc1,OC(=O)c1ccccc1c1ccccc1C(O)=O,1,8.0,1.059465,11.0,1.192644,1.0,0.614861,5.0,0.958802,2.0,0.587964,14.0,0.831205,4.0,0.033954,3.0,0.71501,None,None,9.0,0.427984,None,None,17.0,0.176554
CC(=O)N1C=C(C)c2ccccc12,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1,2.0,1.421843,10.0,1.10906,11.0,1.037658,15.0,0.882769,1.0,0.45093,4.0,0.617944,None,None,12.0,0.614302,None,None,9.0,0.520162,None,None,8.0,0.508719
CC1CCC(=O)O1,OC(C1OC2(CCCC2)OC1C(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,1,3.0,0.541654,21.0,1.003457,4.0,0.357684,3.0,0.867259,6.0,0.201728,17.0,0.684468,None,None,9.0,0.500597,None,None,4.0,0.425903,None,None,30.0,0.383656
O=C1c2cccnc2c2ncccc12,Oc1ccc2ccccc2c1c1c(O)ccc2ccccc12,1,9.0,0.750934,19.0,0.798794,1.0,0.452955,8.0,0.720006,7.0,0.303783,16.0,0.690684,12.0,0.299916,22.0,0.241259,None,None,15.0,0.131037,None,None,7.0,0.128713
CC(C)(C)Nc1nc(N)nc(NC(C)(C)C)n1,CC1(C)C(=O)NC(=O)NC1=O,1,7.0,0.529227,2.0,1.030122,8.0,0.398622,5.0,0.462943,15.0,0.294428,6.0,0.257372,4.0,0.258748,9.0,0.044188,14.0,0.221684,None,None,16.0,0.204843,None,None
CC(C)(C)C#Cc1cc(C#CC(C)(C)C)c2ccc3c(cc(C#CC(C)(C)C)c4ccc1c2c34)C#CC(C)(C)C,Fc1c(F)c(F)c(F)c(F)c1F,1,7.0,1.030487,12.0,0.488106,6.0,0.953186,11.0,0.396262,38.0,0.914958,5.0,0.193574,19.0,0.684888,9.0,0.16722,11.0,0.616032,7.0,0.107248,24.0,0.540048,None,None
C(CC(=O)O)C(C(=O)O)N,C1=CC(=CC=C1C(=O)O)N,0,5.0,-0.654479,9.0,-0.995482,4.0,-0.652192,2.0,-0.971635,3.0,-0.144267,4.0,-0.735301,2.0,-0.093044,1.0,-0.587605,8.0,-0.080124,3.0,-0.157391,None,None,8.0,-0.083747
C1CCC(CC1)NC1CCCCC1,ON=C1CCCCC1,1,9.0,0.856826,4.0,0.614288,10.0,0.816887,2.0,0.541306,3.0,0.345938,6.0,0.415759,4.0,0.31809,1.0,0.407389,7.0,0.133507,None,None,8.0,0.074887,None,None
Cc1cc(ccc1N)N(=O)=O,O=C1OC(=O)c2ccc3C(=O)OC(=O)c4ccc1c2c34,1,5.0,1.046872,3.0,0.904372,1.0,0.822418,16.0,0.640821,10.0,0.509155,5.0,0.580118,4.0,0.428222,6.0,0.56257,2.0,0.068395,12.0,0.558099,9.0,0.007872,8.0,0.419238
Nc1ccc(cc1)c1ccc(N)cc1,O=C1C=CC(=O)C=C1,1,1.0,0.966659,8.0,0.33172,12.0,0.83392,4.0,0.243727,5.0,0.541093,3.0,0.209255,4.0,0.412929,6.0,0.056124,7.0,0.409732,2.0,0.029704,11.0,0.362301,7.0,0.014789
O=C1NC=CC=C1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1Cl)(c1ccccc1)c1ccccc1Cl,1,7.0,0.183983,15.0,0.854558,4.0,0.032658,2.0,0.684345,None,None,6.0,0.674518,None,None,27.0,0.593894,None,None,3.0,0.406221,None,None,21.0,0.309203
CC1(C)CC(CC(C)(C)N1[O])OC(=O)c1ccccc1,Fc1c(F)c(F)c(I)c(I)c1F,1,14.0,0.671905,2.0,0.521287,6.0,0.505462,9.0,0.404153,16.0,0.405675,5.0,0.369897,4.0,0.301792,3.0,0.322525,5.0,0.266478,1.0,0.316468,2.0,0.264608,4.0,0.262504
CCC(C(O)=O)C(O)=O,CCOc1ccccc1C(N)=O,1,8.0,0.807219,9.0,0.844141,5.0,0.787125,5.0,0.686605,1.0,0.587085,2.0,0.612153,9.0,0.464313,3.0,0.61012,3.0,0.30981,1.0,0.498744,7.0,0.26645,10.0,0.211644
CN1C(=O)CN=C(c2ccccc2)c2cc(Br)ccc12,OC(O)C(Cl)(Cl)Cl,1,17.0,1.014663,4.0,0.74755,16.0,0.79935,5.0,0.73793,1.0,0.322496,7.0,0.579069,10.0,0.263778,1.0,0.573898,8.0,0.227661,3.0,0.282385,11.0,0.21528,None,None
O1C(=NN=C1c1cccnc1)c1cccnc1,OC(=O)C=CC(O)=O,1,11.0,1.205262,4.0,0.798256,1.0,1.112849,2.0,0.359815,3.0,0.633617,7.0,0.29256,17.0,0.424858,6.0,0.252356,8.0,0.338491,8.0,0.229329,4.0,0.180739,None,None
Clc1ccc(OC2=NC3=C(SC(=S)N3c3ccccc3)C(=O)N2c2ccccc2)cc1,Oc1ccc(Cl)cc1,1,23.0,0.650536,8.0,0.708852,21.0,0.586365,7.0,0.613667,8.0,0.506234,2.0,0.536107,13.0,0.433181,6.0,0.345237,18.0,0.370612,5.0,0.143052,3.0,0.314214,None,None
CC(ON=C1c2cc(cc(c2c2c1cc(cc2N(=O)=O)N(=O)=O)N(=O)=O)N(=O)=O)C(O)=O,S1C=Cc2c1ccc1Sc3ccc4SC=Cc4c3c21,1,16.0,0.72856,4.0,0.671159,23.0,0.582658,10.0,0.556524,1.0,0.47408,12.0,0.498544,31.0,0.437888,7.0,0.444498,2.0,0.333475,19.0,0.433308,5.0,0.26229,8.0,0.391834
COc1ccc(CN2CCOCCOCCN(CCOCCOCC2)Cc2ccc(OC)cc2)cc1,NC(=S)C(N)=S,1,20.0,0.954376,4.0,0.462089,8.0,0.883012,3.0,0.435,15.0,0.749093,5.0,0.226061,1.0,0.654166,6.0,0.010148,4.0,0.612893,None,None,9.0,0.558355,None,None
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,OC(c1ccccc1)c1ccccc1,1,9.0,0.61178,9.0,0.960118,12.0,0.577081,11.0,0.700016,19.0,0.549642,5.0,0.587177,4.0,0.470923,1.0,0.447197,14.0,0.272336,6.0,0.276254,1.0,0.181785,3.0,0.066439
c1cnc2c(c1)ccc1cccnc21,NC(=S)Nc1ccc(F)cc1,1,13.0,0.663719,7.0,0.774496,7.0,0.529494,2.0,0.593431,11.0,0.47615,1.0,0.517257,3.0,0.454646,10.0,0.411817,5.0,0.005786,6.0,0.329298,None,None,3.0,0.265855
Cc1ccncc1,Oc1ccc(cc1)N(=O)=O,1,4.0,1.988316,9.0,0.435853,1.0,0.673312,3.0,0.36302,3.0,0.349784,4.0,0.359611,2.0,0.108359,2.0,0.276158,None,None,5.0,0.134724,None,None,10.0,0.010883
O=C([O-])C1C[NH2+]CCC1,OC(=O)c1ccc(O)cc1,1,7.0,0.375192,7.0,0.852157,4.0,0.24154,3.0,0.649861,9.0,0.197291,8.0,0.606684,5.0,0.133803,2.0,0.476078,1.0,0.03866,4.0,0.368778,None,None,5.0,0.357875
CCC=CCNc1nc(N)nc(OC)c1N=O,OC(C(F)(F)F)C(F)(F)F,1,3.0,0.930081,3.0,1.289969,4.0,0.562795,1.0,0.75594,12.0,0.349969,2.0,0.565138,8.0,0.299782,4.0,0.48514,6.0,0.262722,None,None,10.0,0.248924,None,None
CC(=O)OC1CC(=O)N1,Oc1c2ccccc2c2ccccc2c1c1c(O)c2ccccc2c2ccccc12,1,7.0,1.179742,12.0,1.090615,6.0,0.573088,11.0,1.073857,9.0,0.435044,15.0,0.653958,4.0,0.104237,24.0,0.585265,3.0,0.03162,9.0,0.414802,None,None,27.0,0.346515
CC(=O)Oc1ccccc1C(=O)NC1=NC=C(S1)N(=O)=O,Nc1ccc(C(O)=O)c(O)c1,1,17.0,0.881023,9.0,0.726644,4.0,0.596976,10.0,0.49696,12.0,0.32164,4.0,0.365432,3.0,0.305642,5.0,0.270233,19.0,0.299342,11.0,0.031925,16.0,0.283219,7.0,0.000822
c1cc(ccn1)C=Cc1ccncc1,Oc1cccc(c1)C#N,1,9.0,0.713289,6.0,0.682171,11.0,0.518651,4.0,0.53296,7.0,0.45848,5.0,0.44421,10.0,0.336319,7.0,0.357319,14.0,0.325317,2.0,0.341318,4.0,0.317318,9.0,0.139891
CCN(CC)C(=O)C(=Cc1cc(O)c(O)c(c1)N(=O)=O)C#N,NC(=O)c1cnccn1,1,9.0,1.605091,7.0,1.299643,5.0,1.251462,3.0,0.339413,14.0,0.788702,6.0,0.308996,13.0,0.677569,9.0,0.188504,11.0,0.279587,None,None,17.0,0.211896,None,None
C1=CC=C2C(=C1)C3=CC=CC=C3O2,C1CC2=CC=CC3=C2C1=CC=C3,0,1.0,-0.548969,1.0,-0.493089,6.0,-0.472292,4.0,-0.462122,5.0,-0.344344,9.0,-0.251588,12.0,-0.08367,11.0,-0.085297,4.0,-0.017789,2.0,-0.057285,None,None,8.0,-0.049726
C1COCCOc2ccccc2NCc2cccc(CNc3ccccc3OCCOCCO1)n2,COc1cc(CNCc2c3ccccc3cc3ccccc23)cc(OC)c1,1,3.0,0.533646,13.0,0.861564,34.0,0.523828,12.0,0.764431,35.0,0.458205,20.0,0.66799,23.0,0.428378,7.0,0.661018,27.0,0.398744,24.0,0.421274,26.0,0.329848,1.0,0.276331
CC(C)=NNC(=O)c1ccncc1,OC(=O)c1cc(O)ccc1O,1,7.0,0.747457,8.0,0.774006,1.0,0.348561,1.0,0.490662,11.0,0.346948,3.0,0.345636,10.0,0.285649,7.0,0.298009,8.0,0.236067,9.0,0.226511,5.0,0.230937,None,None
c1cc(ccn1)C=Cc1ccncc1,OC(=O)c1cccc(O)c1O,1,13.0,0.841089,4.0,1.333285,2.0,0.540091,10.0,0.246223,14.0,0.257144,3.0,0.192337,4.0,0.190929,6.0,0.146875,3.0,0.106867,9.0,0.125674,None,None,2.0,0.028042
C(N1C=CN=C1)c1ccc(CN2C=CN=C2)cc1,ON=C(C#N)c1ccc(Br)cc1,1,7.0,0.60646,7.0,0.594037,18.0,0.439447,8.0,0.422575,3.0,0.115772,3.0,0.345016,2.0,0.055014,9.0,0.300226,8.0,0.053483,10.0,0.200897,None,None,11.0,0.135988
c1cc(ccn1)C=Cc1ccncc1,OC(=O)c1ccc2cc(O)ccc2c1,1,8.0,1.186678,7.0,0.881407,13.0,0.439595,8.0,0.308193,2.0,0.412291,6.0,0.225582,7.0,0.268593,12.0,0.031298,14.0,0.179355,None,None,4.0,0.15392,None,None
CC1=CC=C(C=C1)C(=O)N,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,0,3.0,-0.621345,4.0,-0.896637,9.0,-0.518298,6.0,-0.786954,8.0,-0.414455,11.0,-0.665949,2.0,-0.104569,3.0,-0.578599,7.0,-0.011969,8.0,-0.331765,None,None,9.0,-0.260461
c1cc(ccn1)c1ccncc1,OC(=O)c1ccc2C(=O)OC(=O)c3ccc(C(O)=O)c1c23,1,5.0,1.344606,5.0,0.971136,3.0,0.770885,3.0,0.795679,9.0,0.7189,8.0,0.756129,8.0,0.347347,17.0,0.621137,6.0,0.277144,20.0,0.526529,7.0,0.050327,6.0,0.498383
CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC2=O,Oc1ccc2ccccc2c1,1,2.0,1.245515,9.0,0.757267,3.0,1.15947,8.0,0.523461,1.0,0.590504,3.0,0.447709,11.0,0.570874,7.0,0.277333,10.0,0.415986,2.0,0.169421,9.0,0.380009,None,None
O=C1NC=CC=C1,Oc1cc(O)cc(O)c1,1,5.0,0.940075,5.0,0.688369,1.0,0.623601,1.0,0.28439,6.0,0.231139,2.0,0.143738,7.0,0.083543,8.0,0.124821,3.0,0.036102,3.0,0.094333,None,None,None,None
Fc1c(F)c(F)c(C#CI)c(F)c1F,O1C=CC=C1C1=CC=C(S1)c1ccncc1,1,6.0,0.564599,16.0,0.700852,3.0,0.478058,2.0,0.611357,10.0,0.351912,3.0,0.600065,8.0,0.32502,4.0,0.538713,4.0,0.309472,15.0,0.221106,9.0,0.253174,5.0,0.165251
c1ccc2ccccc2c1,Fc1c(F)c(I)c(F)c(F)c1I,1,3.0,0.690456,7.0,0.88038,8.0,0.474204,8.0,0.806272,1.0,0.4585,5.0,0.724382,2.0,0.365178,9.0,0.480428,9.0,0.005714,11.0,0.292106,None,None,4.0,0.120527
CC(=NN=C(C)c1cccnc1)c1cccnc1,OC(=O)C(O)=O,1,1.0,0.895886,6.0,0.561554,7.0,0.748047,5.0,0.333341,13.0,0.697149,3.0,0.288183,16.0,0.656093,4.0,0.208124,12.0,0.540654,1.0,0.170881,3.0,0.413428,None,None
C1=CC(=CC=C1C(=O)N)N,CCCCCCCC(=O)O,0,6.0,-0.893239,9.0,-0.534137,7.0,-0.602055,2.0,-0.452939,2.0,-0.426638,10.0,-0.325239,1.0,-0.378387,None,None,5.0,-0.191884,None,None,None,None,None,None
CC1=CC(=CC=C1)C(=O)O,CC1=NC=C(C(=C1O)CO)CO,0,7.0,-1.038214,7.0,-0.761398,5.0,-0.731077,11.0,-0.72447,4.0,-0.270456,6.0,-0.512684,3.0,-0.197946,8.0,-0.169558,9.0,-0.13032,12.0,-0.14931,2.0,-0.085107,3.0,-0.088536
c1cc(ccn1)C=Cc1ccncc1,Oc1cc(O)c(Cl)cc1Cl,1,2.0,1.202939,5.0,1.026295,3.0,0.669488,10.0,0.877617,13.0,0.419706,8.0,0.328699,9.0,0.241505,7.0,0.242865,6.0,0.221761,4.0,0.134168,12.0,0.21477,3.0,0.117399
